"line" "CW" "DTA" "DTS" "DTT" "ED" "EH" "EL" "ELL" "ELW" "ERN" "EW" "KNPE" "KNPR" "KWPE" "LBT" "PH" "TBN" "TL"
"5344" "MG_401_X_MG_1540" 42.58 69.05 70.81 65.99 4.83 131.3 20.39 102.82 10.1 14.79 217.93 567.19 38.35 183.01 5.91 303.47 12.28 41.57
"5345" "MG_401_X_MG_1518" 41.2 65.74 69.9 64.15 4.75 124.79 21.09 101.53 10.7 13.82 242.31 622.75 42.95 203.17 4.99 300.05 11.98 45
"5346" "MG_401_X_MG_1519" 43.78 66.29 68.62 64.52 5.22 111.83 19.77 96.99 9.87 18.64 264.33 770.06 41.37 224.21 5.54 286 13.56 41.55
"5347" "MG_401_X_MG_1520" 44.48 67.03 70.26 64.52 5.17 137.7 19.94 97.26 10.25 17.07 259.82 722.51 41.82 220.12 5.46 312.08 15.95 40.35
"5348" "MG_401_X_MG_1521" 48.37 66.66 69.71 65.44 5.08 118.51 21.77 103.39 10.81 16.11 270.76 672.63 41.18 220.98 5.06 305.16 10.48 42.31
"5349" "MG_401_X_MG_1522" 46.19 66.11 67.7 63.6 5.17 109.1 21.12 101.88 10.65 15.99 269.26 688.91 42.08 222.66 5.02 275.73 12.53 41.54
"5350" "MG_401_X_MG_1523" 43.91 67.58 70.26 65.07 5.06 105.23 21.12 94.8 10.71 16.23 257.81 691.24 41.78 216.89 4.58 267.35 18.44 40.28
"5351" "MG_401_X_MG_1524" 45.58 67.95 69.53 66.17 5.01 136.13 19.83 96.17 11.45 16.23 250.04 650.15 39.98 205.15 5.73 305.4 13.19 34.79
"5352" "MG_401_X_MG_1525" 44.11 68.68 72.64 67.64 5.05 132.81 20.83 105.13 10.77 15.75 256.92 629.47 39.82 205.09 5.69 306.99 14.15 43.18
"5353" "MG_401_X_MG_1526" 50.51 66.29 67.7 64.88 5.4 114.37 20.99 101.6 11.09 16.23 288.96 674.18 41.02 232.29 4.69 281.49 16.06 41.06
"5354" "MG_401_X_MG_1527" 43.4 65.74 68.25 64.15 5.05 120 19.86 103.56 10.37 17.8 253.71 693.56 39.56 213.5 5.33 300.09 14.04 38.99
"5355" "MG_401_X_MG_1528" 36.81 65.37 67.7 63.97 5.3 110.33 18.2 96.1 10.47 18.04 244.88 647.56 37.45 203.69 6.29 293.09 10.59 40.85
"5356" "MG_401_X_MG_1529" 37.86 62.61 64.04 61.22 4.83 116.36 19.14 97.54 10.13 15.75 224.72 629.21 39.75 194.7 4.08 286.98 10.29 39.82
"5357" "MG_401_X_MG_1531" 37.35 69.79 72.28 68.37 5.08 132.83 19.15 96.41 10.48 15.57 242.86 606.73 38.93 202.63 4.77 293.37 19.29 37.89
"5358" "MG_401_X_MG_1532" 41.48 68.5 71 67.27 5 125.79 18.47 101.02 10.87 13.73 217.11 594.58 41.69 188.31 5.09 298.19 17.52 39.12
"5359" "MG_401_X_MG_1533" 53.52 68.31 69.35 66.72 5.32 120.74 21.44 96.19 11.01 16.95 271.05 718.11 41.78 224.77 4.85 277.17 11.87 41.41
"5360" "MG_401_X_MG_1535" 38.73 66.29 67.7 63.42 4.97 106.63 20.7 101.35 10.67 15.99 252.26 644.46 40.09 216.49 4.68 271.88 12.68 40.73
"5361" "MG_401_X_MG_1536" 36.43 65.55 67.52 63.05 5.11 108.58 19.39 100.49 9.67 18.52 255.16 723.02 39.67 214.83 4.46 284.17 15.54 40.76
"5362" "MG_401_X_MG_1539" 50.41 71.63 75.02 70.2 5.33 146.9 19.38 109.86 10.72 16.83 262.75 687.36 40.65 203.76 4.93 302.22 17.78 42.21
"5363" "MG_401_X_MG_1541" 39.69 73.1 75.94 71.3 4.91 166.49 18.04 107.98 9.97 15.27 237.42 546.77 36.62 182.26 5.17 345.75 16.79 45.06
"5364" "MG_401_X_MG_1542" 39.93 66.84 68.43 65.62 5.14 127.45 19.66 106.82 10.62 19 274.92 756.1 40.39 225.11 5.84 310.46 13.78 46.74
"5365" "MG_401_X_MG_1543" 41.12 64.82 67.7 63.42 5.13 106.08 20.19 103.3 10.89 18.4 261.68 705.71 39.24 222.82 6.07 297.4 13.78 45.38
"5366" "MG_401_X_MG_1544" 44.31 65 66.42 63.05 5.16 101.46 19.83 101.49 10.65 19.05 257.85 775.25 41.03 221.66 5.12 288.76 12.65 43.04
"5367" "MG_401_X_MG_1545" 40.76 64.82 66.42 62.87 4.99 104.23 20.45 98.81 10.22 16.71 261.59 696.92 41.25 218.82 5.03 299.33 11.47 43.18
"5368" "MG_401_X_MG_1546" 46.02 66.11 69.53 64.33 5.16 113.88 21.81 97.64 10.41 17.07 277.42 728.19 42.05 232.98 5.61 299.8 12.46 45.93
"5369" "MG_401_X_MG_1547" 42.52 65.37 67.15 63.23 5.05 115.63 20.99 95.99 10.19 16.83 278.25 721.99 42.12 225.68 5.33 304.52 14.18 41.66
"5370" "MG_401_X_MG_1548" 46.38 65.55 68.25 63.23 5.33 99.62 20.74 101.71 11.51 15.99 281.51 658.67 40.75 232.5 5.07 259.95 16.78 41.19
"5371" "MG_410_X_MG_1530" 41.91 61.32 63.12 59.93 4.81 94.49 20.04 90.54 9.7 15.75 228.95 599.24 38.39 196.36 4.52 285.06 13.85 41.55
"5372" "MG_410_X_MG_1534" 52.52 66.29 67.88 65.25 5.3 120.1 20.22 95.23 10.63 17.07 274.47 676.76 39.82 239.08 4.91 305.1 9.49 36.01
"5373" "MG_410_X_MG_1538" 48.81 74.21 75.59 71.67 4.8 138.45 20.88 103.67 10.69 14.3 248.86 527.39 36.96 194.53 5.26 325.05 17.71 44.91
"5374" "MG_410_X_MG_1540" 49.19 66.47 67.7 63.97 4.81 124.3 20.68 95.9 10.04 14.18 234.45 579.34 39.97 194.22 5.86 286.36 12.64 38.02
"5375" "MG_410_X_MG_1518" 42.24 66.47 68.98 64.88 4.77 123.68 20.79 93.37 10.69 13.58 239.31 595.36 41.97 200.46 4.74 304.06 11.36 41.37
"5376" "MG_410_X_MG_1519" 44.86 66.66 67.7 65.62 5.15 116.04 19.55 93.59 10.25 16.59 258.59 602.85 37.38 209.21 6.16 304.01 11.18 38.83
"5377" "MG_410_X_MG_1520" 46.13 65.74 68.07 63.78 5.23 139.68 19.31 95.68 10.45 17.67 263.07 730.52 41.18 221.6 5.69 311.85 14.81 37.62
"5378" "MG_410_X_MG_1521" 51.84 66.66 68.07 65.44 5.27 121.53 20.74 99.04 11.24 16.83 278.2 658.67 39.41 225.62 4.15 303.27 9.85 36.8
"5379" "MG_410_X_MG_1522" 39.7 67.21 67.52 65.07 5.1 106.41 17.87 93.46 9.44 14.67 233.63 536.7 37.04 191.28 4.92 262.63 10.85 36.81
"5380" "MG_410_X_MG_1523" 44.92 66.84 68.98 64.7 5.21 100.25 19.3 91.43 10.89 15.57 250.3 600.79 38.67 206.28 4.11 267.53 16.86 38.11
"5381" "MG_410_X_MG_1524" 47.84 67.39 68.98 66.54 5.05 141.94 19.94 91.06 11.4 16.59 255.81 632.06 38.62 206.89 5.61 311.22 12.24 34.25
"5382" "MG_410_X_MG_1525" 54.7 69.05 72.28 67.45 5.17 123.06 21.97 98.76 10.34 15.99 272.4 638.78 40.05 219.57 5.84 300.74 12.87 41.02
"5383" "MG_410_X_MG_1526" 32.21 65.74 67.88 64.7 5.46 114.29 18.98 96.22 11.08 16.95 257.52 613.45 37.32 224.77 4.86 272.82 16.69 36.38
"5384" "MG_410_X_MG_1527" 44.73 65 67.52 63.42 5.19 121.65 18.14 96.66 9.88 17.92 251.51 673.92 38.51 207.27 5.31 296.56 10.48 36.82
"5385" "MG_410_X_MG_1528" 43.06 65.92 67.7 64.7 5.21 108.67 19.18 92.09 10.72 18.01 263.84 695.89 39.34 221.13 4.79 281.07 9.78 36.28
"5386" "MG_410_X_MG_1529" 36.46 62.97 63.49 61.77 4.87 123.33 18.16 88.38 10.27 15.39 227.41 564.61 37.3 185.25 4.87 297.63 8.53 35.12
"5387" "MG_410_X_MG_1531" 36.17 70.16 71.91 69.1 4.88 133.35 17.52 87.9 10.55 15.36 203.37 561.5 37.08 185.33 4.71 288.09 17.35 34.73
"5388" "MG_410_X_MG_1532" 45.21 69.24 70.63 68.19 5.04 128.91 19.96 93.5 10.55 13.94 243.35 618.62 42.53 205.53 5.55 288.61 15.85 37.73
"5389" "MG_410_X_MG_1533" 54.04 67.03 68.25 65.44 5.35 115.52 20.61 93.51 11.42 15.99 277.24 613.97 38.81 224.29 5.73 273.34 10.59 36.19
"5390" "MG_410_X_MG_1535" 45.41 66.47 66.97 64.33 5.1 110.5 20.64 94.45 10.47 15.87 257.85 635.16 39.9 228.39 5.4 270.6 13.19 36.01
"5391" "MG_410_X_MG_1536" 35.92 65.37 66.24 63.97 5.05 118.85 18.98 92.39 9.92 17.43 244.54 635.67 37.64 210 4.02 278.21 13.23 37.89
"5392" "MG_410_X_MG_1539" 48.2 71.08 74.29 69.65 5.36 152.2 18.36 102.8 10.64 17.28 254.96 610.61 36.78 194.06 4.88 310.32 16.97 37.88
"5393" "MG_410_X_MG_1541" 43.09 72.37 75.02 70.94 4.81 163.71 19.17 99.65 9.95 15.63 224.67 575.72 37.43 182.3 5.25 344.87 14.52 39.53
"5394" "MG_410_X_MG_1542" 46.28 66.11 67.33 65.25 5.26 114.86 19.82 97.18 11.44 19.24 275.75 739.82 39.41 231.98 5.12 320.73 11.68 38.35
"5395" "MG_410_X_MG_1543" 43.05 64.63 66.6 63.23 5.18 110.96 19.48 99.56 10.7 17.71 264.94 676.76 38.95 208.47 5.81 304.58 11.73 39.87
"5396" "MG_410_X_MG_1544" 33.05 66.29 67.33 64.88 5.19 114.52 19.63 96.28 10.58 17.8 269.37 698.21 39.71 237.55 4.57 306.32 11.47 40.58
"5397" "MG_410_X_MG_1545" 48.76 64.45 66.05 63.42 5.11 119.5 20.61 94.51 10.49 15.72 267.85 629.47 39.83 219.53 4.12 306.58 9.41 40.07
"5398" "MG_410_X_MG_1546" 49.61 66.84 68.98 65.44 5.24 115.16 21.21 95.2 10.4 16.95 289.23 682.71 40.26 233.47 5.32 302.37 10.99 40.95
"5399" "MG_410_X_MG_1547" 47.68 65.37 67.7 63.78 5.15 115.73 20.5 90.02 9.76 16.83 270.42 663.33 39.65 228.42 4.11 309.56 11.58 37.72
"5400" "MG_410_X_MG_1548" 41.25 65.74 67.7 63.97 5.15 105.26 18.37 96.16 11.1 16.47 249.55 605.95 37.64 199.48 4.82 256.39 12.28 37.19
"5401" "MG_457_X_MG_1530" 31.78 59.48 61.11 57.55 4.61 85.16 18.44 84.51 10.03 14.91 201.69 553.24 37.44 175.36 4.79 253.7 12.99 42.55
"5402" "MG_457_X_MG_1534" 41.5096635120925 67.3361146161935 68.8001577287066 65.8298720644935 4.99184893094988 122.167788293025 19.6918664563617 92.9547896950578 10.5839344549597 15.9069838766211 244.298671573782 627.090490711532 39.4300455660708 204.9262127585 5.04453382404486 283.801032246758 13.5623821209465 39.0900525854514
"5403" "MG_457_X_MG_1538" 39.24 71.63 73.12 69.29 4.67 135.37 19.43 99.16 10.58 14.55 225.08 575.72 39.18 185.53 5.27 329.42 13.27 45.56
"5404" "MG_457_X_MG_1540" 41.5096635120925 67.3361146161935 68.8001577287066 65.8298720644935 4.99184893094988 122.167788293025 19.6918664563617 92.9547896950578 10.5839344549597 15.9069838766211 244.298671573782 627.090490711532 39.4300455660708 204.9262127585 5.04453382404486 283.801032246758 13.5623821209465 39.0900525854514
"5405" "MG_457_X_MG_1518" 34.94 65.92 68.62 64.7 4.72 135.1 19.65 90.77 11.37 13.82 232.49 544.45 38.88 193.04 5.08 291.22 13.08 43.74
"5406" "MG_457_X_MG_1519" 36.85 66.84 68.07 65.8 5.01 123.66 17.47 87.95 10.36 16.11 223.82 559.7 35.98 185.69 5.18 279.74 12.31 39.11
"5407" "MG_457_X_MG_1520" 34.22 66.11 68.98 64.7 4.87 128.08 17.62 92.56 10.39 15.69 221.05 579.34 37.62 177.53 5.54 292.14 16.24 38.94
"5408" "MG_457_X_MG_1521" 40.14 66.29 68.25 64.88 5.01 119.43 19.64 92.07 10.83 15.15 254.27 586.57 38.69 205.9 5.72 286.33 9.93 43.89
"5409" "MG_457_X_MG_1522" 41.93 64.82 66.05 63.23 5.14 103.82 19.27 93.48 10.53 13.94 255.99 551.43 38.96 216.69 4.94 253.74 10.74 39.73
"5410" "MG_457_X_MG_1523" 42.95 67.21 69.35 64.88 5.01 105.63 20.44 89.45 11.15 14.55 248.84 607.51 40.76 213.39 4.57 263.14 16.17 39.06
"5411" "MG_457_X_MG_1524" 42.26 67.39 69.53 65.99 5 138.36 19.79 85.77 11.87 14.43 232.47 563.83 38.77 202.92 6.12 299.75 14.77 35.45
"5412" "MG_457_X_MG_1525" 44.19 68.87 72.83 67.45 4.8 123.37 21.39 97.16 10.69 14.91 231.63 579.34 38.81 185.6 5.97 286.91 13.96 41.07
"5413" "MG_457_X_MG_1526" 45.13 67.21 68.98 66.17 5.23 118.42 20.16 92.27 11.5 14.4 259.85 577.27 39.51 211.3 5.22 273.32 18.07 39.1
"5414" "MG_457_X_MG_1527" 41.45 65.74 67.88 64.52 5.04 130.9 18.9 93.39 10.68 16.11 248.12 608.02 38.28 201.46 6.79 296.78 13.6 38.73
"5415" "MG_457_X_MG_1528" 35.27 65.74 67.7 64.15 5.05 113.12 18.43 93.66 10.68 16.83 241.76 609.83 37.34 206.97 6.18 272.21 9.6 39.72
"5416" "MG_457_X_MG_1529" 34.09 62.05 63.49 61.22 4.87 125.04 18.29 87.7 10.83 13.85 222.5 537.73 38.34 186.91 4.38 289.45 10.96 40.17
"5417" "MG_457_X_MG_1531" 34.75 67.76 69.35 66.9 4.8 121.81 18.06 89.04 10.67 14.82 219.73 539.02 36.9 181.09 4.54 269.41 17.6 37.1
"5418" "MG_457_X_MG_1532" 36.9 67.39 69.35 66.35 4.97 126.28 18.07 89.77 10.66 12.97 214.55 525.32 39.32 186.78 5.12 283.42 17.01 37.65
"5419" "MG_457_X_MG_1533" 48.96 67.03 69.17 65.8 5.22 125.2 21.24 89.75 10.78 14.79 269.62 599.75 39.94 227.78 6.6 281.25 13.5 38.45
"5420" "MG_457_X_MG_1535" 35.33 65.74 66.79 64.15 4.99 106 19.37 91.77 10.73 15.27 237.21 598.98 39.11 213.58 4.98 260.09 12.09 40.04
"5421" "MG_457_X_MG_1536" 32.94 64.82 66.05 63.78 5.15 110.45 18.21 88 9.85 16.83 238.78 632.31 38.28 205.98 4.37 263.58 13.49 40.07
"5422" "MG_457_X_MG_1539" 45.93 70.34 72.83 68.74 5.11 147.59 19.29 98.2 10.71 15.15 240.32 603.63 39.54 195.73 5.06 298.58 16.67 38.85
"5423" "MG_457_X_MG_1541" 38.01 69.97 71.1 68.92 4.77 149.8 17.65 91.29 10.33 13.94 217.29 506.2 36.55 175.16 4.91 313.37 16.39 43.07
"5424" "MG_457_X_MG_1542" 37.36 66.66 67.33 65.07 5.03 118.64 18.77 92.6 11.3 17.19 240.26 626.89 37.56 198.33 5.38 299.22 10.7 44.98
"5425" "MG_457_X_MG_1543" 42.1 65.55 68.43 64.52 5.23 114.91 18.91 91.41 10.76 17.31 257.04 699.25 40.51 215.36 6.34 293.61 11.45 42.4
"5426" "MG_457_X_MG_1544" 37.81 65.37 66.97 64.15 5.09 110.39 18.95 93.46 10.73 16.35 245.52 649.11 39.72 208.44 5.23 301.66 11.21 41.97
"5427" "MG_457_X_MG_1545" 38.44 65.37 66.97 64.33 4.91 119.39 19.69 91.63 10.42 14.91 243.44 587.35 39.15 200.57 4.88 304.97 10.63 42.87
"5428" "MG_457_X_MG_1546" 24.82 65.18 67.15 63.97 5.24 114.93 20.09 90.57 10.51 15.78 275.84 606.73 38.56 236.57 5.13 282.2 11.47 45.22
"5429" "MG_457_X_MG_1547" 41.48 65 66.24 63.97 5.06 116.74 19.91 87.36 10.65 15.99 264.82 647.05 40.24 218.17 5.59 294.46 10.41 41.37
"5430" "MG_457_X_MG_1548" 41.42 65.92 68.43 64.52 5.3 97.04 18.2 97.17 11.45 15.63 259.5 571.33 37.26 210.86 4.81 247.26 11.25 40.95
"5431" "MG_458_X_MG_1530" 37.08 60.95 62.94 59.75 4.88 87.04 20 89.9 10.98 16.59 231.08 602.85 37.38 197.17 5.02 264.95 12.79 38.98
"5432" "MG_458_X_MG_1534" 51.87 68.68 68.43 67.64 5.29 122.15 22.4 99.89 10.91 17.07 293.52 756.36 43.2 258.78 5.51 295.82 9.82 37.47
"5433" "MG_458_X_MG_1538" 50.42 73.84 74.91 72.22 4.89 130.03 21.44 104.8 10.82 15.21 276.76 593.29 38.94 199.5 6.37 312.74 11.21 45.52
"5434" "MG_458_X_MG_1540" 45.59 67.76 67.7 65.62 5.07 125.11 21.3 98.32 10.34 15.99 244.08 622.24 39.07 211.55 6.18 282.42 10.81 39.7
"5435" "MG_458_X_MG_1518" 40.95 66.84 69.35 65.62 4.8 119.46 21.93 95.03 10.77 14.43 249.11 645.49 42.91 214.65 4.68 285.06 10.7 43.07
"5436" "MG_458_X_MG_1519" 46.58 68.87 68.8 67.64 5.28 117.75 20.33 94.78 10.52 17.8 275.94 734.39 41.18 227.14 6.91 283.61 12.24 39.68
"5437" "MG_458_X_MG_1520" 40.48 66.11 68.43 64.88 5.25 131.38 19.44 90.35 10.66 18.58 248.76 754.55 40.87 216.5 6.33 282.35 11.65 38.35
"5438" "MG_458_X_MG_1521" 46.76 67.76 68.25 66.72 5.15 115.18 20.95 93.51 11.17 16.74 277.91 658.42 39.58 226.07 5.48 278.78 7.73 39.98
"5439" "MG_458_X_MG_1522" 41.21 67.39 67.7 66.35 5.22 105.85 20.37 95.04 10.25 15.39 260.38 604.66 39.26 217.1 6.3 247.72 9.89 36.88
"5440" "MG_458_X_MG_1523" 42.7 68.13 70.08 66.17 5.13 101.09 20.53 92.98 10.97 15.51 247.25 624.04 39.86 211.61 4.84 254.04 13.3 38.66
"5441" "MG_458_X_MG_1524" 46.36 69.24 69.53 68.37 5.3 134.61 20.02 92.92 11.95 17.07 261.2 667.46 39.52 218.19 5.67 290.79 11.54 33.65
"5442" "MG_458_X_MG_1525" 48.97 70.34 73.01 68.55 5.15 131.17 22.13 100.43 10.72 16.47 268.29 670.3 40.49 225.07 5.82 291.26 11.8 41.01
"5443" "MG_458_X_MG_1526" 45.78 67.58 68.25 66.35 5.43 114.11 20.59 93.55 11.31 16.59 267.39 669.01 40.2 227.71 5.43 262.41 11.88 37.83
"5444" "MG_458_X_MG_1527" 39.31 67.58 67.52 66.17 5.11 124.55 18.43 95.31 10.5 18.04 247.36 685.03 38.88 205.21 5.08 281.24 7.9 36.48
"5445" "MG_458_X_MG_1528" 38.96 66.84 66.79 65.25 5.23 100.91 19.72 95.38 10.71 18.7 255.93 713.2 39.04 216.17 5.86 262.43 8.72 37.84
"5446" "MG_458_X_MG_1529" 37.86 64.45 64.59 63.42 4.96 117.69 20.23 88.79 10.22 15.51 237.34 620.17 39.75 206.88 4.55 276.76 7.95 37.55
"5447" "MG_458_X_MG_1531" 35.73 69.79 70.63 68.92 4.99 128.85 18.46 89.58 11.08 16.95 247.57 648.85 38.88 201.42 5.06 273.58 15.56 36.46
"5448" "MG_458_X_MG_1532" 38.5 68.87 69.35 67.82 5.06 126.87 19.88 96.02 10.7 13.58 247.21 601.82 42.34 207.64 6.13 284.83 13.45 37.85
"5449" "MG_458_X_MG_1533" 51.18 67.76 68.07 66.72 4.88 115.33 20.66 95.82 11.3 17.49 272.38 704.93 40.35 237.94 6.08 269.7 9.23 38
"5450" "MG_458_X_MG_1535" 38.34 66.84 67.52 65.07 5.07 112.43 19.81 91.05 10.83 16.59 246.92 648.34 39.3 212.4 5.35 256.65 11.58 37.97
"5451" "MG_458_X_MG_1536" 34.54 65.55 66.05 64.7 5.09 109.76 19.41 89.63 9.8 17.92 250.38 675.21 38.58 214.87 4.17 261.12 10.41 37.31
"5452" "MG_458_X_MG_1539" 56.61 72.18 75.02 71.12 5.44 143.52 21.09 101.89 10.39 17.43 270.33 726.9 41.37 233.5 5.23 292.23 14.15 37.68
"5453" "MG_458_X_MG_1541" 45.85 72.37 73.19 70.94 5.07 174.27 20.04 101.98 10.51 15.75 261.66 624.82 39.56 208.55 4.52 341.36 13.85 42.32
"5454" "MG_458_X_MG_1542" 43.3 67.95 68.43 65.8 5.29 127.59 20.53 99.07 11.16 18.52 280.67 741.89 40.39 232.35 5.19 300.96 10.59 42.65
"5455" "MG_458_X_MG_1543" 42.88 67.03 67.7 65.99 5.05 120.46 19.46 96.49 11.11 18.64 266.6 688.14 38.28 220.22 6.49 286.52 10.99 42.17
"5456" "MG_458_X_MG_1544" 41.42 66.84 66.24 64.88 5.24 115.55 20.38 97.02 11.29 18.52 267.82 723.8 39.75 226.63 5.05 293.99 9.89 43.62
"5457" "MG_458_X_MG_1545" 45.21 65.74 65.69 64.7 5.28 116.47 21.24 95.24 10.34 17.13 269.55 711.91 41.22 231.97 6.2 294.26 7.65 40.29
"5458" "MG_458_X_MG_1546" 49.26 67.76 68.25 66.9 5.35 115.88 21.5 95.36 10.87 17.07 307.88 710.1 41.21 242.91 5.62 280.89 9.9 41.65
"5459" "MG_458_X_MG_1547" 43.25 66.66 67.52 65.8 5.16 118.19 20.84 92.95 10.24 16.59 269.22 688.65 41.1 233.76 5.18 290.39 10.04 38.54
"5460" "MG_458_X_MG_1548" 42.52 66.66 67.33 65.62 5.26 97.97 20.36 94.15 11.43 15.63 268.82 619.65 39.6 223.07 5.84 230.61 10.52 36.22
"5461" "MG_480_X_MG_1530" 30.68 59.66 62.39 57.91 4.74 92.66 18.32 85.13 9.66 16.83 203.61 651.7 39.07 180.86 4.85 268.37 12.06 41.97
"5462" "MG_480_X_MG_1534" 39.06 64.82 67.33 63.42 5.12 110.68 18.92 90.8 10.36 18.04 249.76 718.37 40.2 217.51 5.89 284.33 8.9 39.47
"5463" "MG_480_X_MG_1538" 49.22 72.73 74.47 70.39 4.99 130.67 21.3 99.4 10.36 16.59 243.65 688.39 41.03 215.78 5.51 316.94 12.57 45.32
"5464" "MG_480_X_MG_1540" 37.43 66.84 67.52 64.15 4.78 124.68 18.42 94.42 9.88 15.15 209 600.53 39.37 180.55 4.66 288.83 9.85 38.58
"5465" "MG_480_X_MG_1518" 36.29 65.37 69.35 63.78 4.77 124.79 20.03 92.08 10.45 14.79 220.16 646.27 42.27 182.15 4.71 290.96 11.16 43.11
"5466" "MG_480_X_MG_1519" 34.81 64.82 65.69 63.23 5.06 117.44 18.01 86.17 9.99 17.31 220.75 672.11 39.22 199.88 6.06 280.56 12.02 39.94
"5467" "MG_480_X_MG_1520" 36.14 65.18 67.15 63.23 5.09 124.9 19.12 89.83 10.01 18.28 227.36 764.11 41.63 205.91 4.81 293.1 13.93 39.52
"5468" "MG_480_X_MG_1521" 37.5 66.47 67.88 64.33 5.06 113.15 18.52 89.69 10.03 17.55 233.35 667.2 38.77 202.3 4.98 285.38 7.25 39.16
"5469" "MG_480_X_MG_1522" 34.8 64.45 65.14 62.32 5.05 101.87 19 89.89 10.11 15.75 232.66 605.95 38.73 199.4 4.98 255.59 10.74 37.44
"5470" "MG_480_X_MG_1523" 38.75 66.66 68.62 64.15 5.12 105.52 19.82 88.33 10.52 17.15 242.82 689.69 40.26 209.95 4.79 268.97 16.28 38.9
"5471" "MG_480_X_MG_1524" 38.12 67.39 68.25 66.35 4.97 137.28 17.65 88.12 11.04 16.14 232.9 627.66 39.02 189.93 5.24 299.56 11.6 35.6
"5472" "MG_480_X_MG_1525" 46.19 68.87 71 66.72 5.05 122.03 20.37 96.89 10.16 16.11 249.01 638.78 39.56 200.52 6.71 293.22 12.61 42.53
"5473" "MG_480_X_MG_1526" 37.99 65.37 67.52 63.78 5.24 111.92 18.67 92.19 10.4 16.95 239.8 678.57 40.16 210.28 4.44 269.56 15.25 40.21
"5474" "MG_480_X_MG_1527" 37.45 65.92 67.52 63.97 5 124.39 17.85 89.8 9.7 16.95 232.87 647.56 38.77 194.7 5.18 294.2 10.63 39.19
"5475" "MG_480_X_MG_1528" 34.81 66.11 67.15 63.78 5.18 101.46 18.11 91.57 10.43 18.24 231.01 702.87 39.24 209.43 5.38 270.12 8.2 39.47
"5476" "MG_480_X_MG_1529" 32.76 61.69 62.58 60.3 4.8 110.24 16.55 84.32 9.72 16.59 201.65 620.94 38.11 172.39 4.57 276.73 8.63 36.68
"5477" "MG_480_X_MG_1531" 35.83 68.62 69.38 70.2 5.07 137.57 18.36 84.61 9.23 15.93 224.28 645.24 40.23 197.25 4.45 262.41 15.87 35.01
"5478" "MG_480_X_MG_1532" 39.19 67.95 70.26 66.35 4.99 124.29 19.06 92.2 10.2 14.3 222.55 607.51 41.18 204.1 4.4 271.36 17.49 38.33
"5479" "MG_480_X_MG_1533" 40.74 66.11 66.97 64.52 5.21 115.65 18.58 86.79 10.7 17.31 242.8 674.96 39.41 204.21 5.88 273.81 11.73 37.08
"5480" "MG_480_X_MG_1535" 33.5 65.74 66.79 63.42 4.84 106.44 19.01 88.55 10.57 15.99 254.53 627.66 39.33 221.89 5.65 265.68 10.99 37.37
"5481" "MG_480_X_MG_1536" 27.57 64.82 65.14 62.87 4.75 105.11 16.99 88.6 9.29 18.91 206.83 690.72 38.02 176.51 4.67 261.66 11.87 38.24
"5482" "MG_480_X_MG_1539" 43.26 70.16 72.83 68.19 5.23 136.69 18.23 98.21 10.27 18.64 248.09 709.33 39.03 199.77 5.61 281.3 15.07 36.77
"5483" "MG_480_X_MG_1541" 39.72 70.71 72.46 69.1 4.89 159.16 17.85 95.45 9.6 15.15 223.35 562.28 37.53 183.61 5.57 333.65 15.18 42.4
"5484" "MG_480_X_MG_1542" 34.67 65.37 65.87 63.97 5.14 115.84 17.87 91.13 10.93 19.24 238.75 722.77 38.77 212.78 4.95 297.22 10.18 41.85
"5485" "MG_480_X_MG_1543" 34.26 64.45 65.5 63.23 5.11 112.89 17.35 91.67 10.31 18.52 239.52 702.87 38.96 201.83 4.03 279.12 12.86 42.55
"5486" "MG_480_X_MG_1544" 35.09 65.37 66.05 63.42 5.22 104.93 17.85 91.46 10.35 19.48 240.95 718.89 38.35 208.54 4.87 290.47 12.28 42.3
"5487" "MG_480_X_MG_1545" 36.42 64.08 65.5 62.68 4.88 108.14 19.04 90.27 9.8 16.95 234.86 671.34 39.82 199.08 4.96 293.28 9.49 41.34
"5488" "MG_480_X_MG_1546" 40.74 66.29 68.43 65.07 5.22 110.75 18.58 87.94 9.91 18.52 247.47 694.85 38.63 208.27 5.9 284.91 10.63 43.4
"5489" "MG_480_X_MG_1547" 33.59 65.18 66.6 62.87 4.84 117.25 18.74 85.25 9.73 16.71 220.07 658.42 39.63 191.13 4.12 289.92 10.18 38.41
"5490" "MG_480_X_MG_1548" 35.43 64.82 66.05 63.23 5.03 93.13 19.52 90.94 10.96 16.29 232.88 635.42 39.2 202.01 5.16 245.21 10.22 39.72
"5491" "5237_X_MG_1530" 37.41 60.76 62.94 59.57 4.97 97.29 19.58 90.21 10.51 15 214.33 539.8 36.74 181.03 6.44 269.01 12.64 40.17
"5492" "5237_X_MG_1534" 43.73 67.58 68.43 66.35 5.22 108.87 19.13 93.09 11.13 15.99 250.86 595.62 37.87 211.22 6.02 276.02 9.93 37.36
"5493" "5237_X_MG_1538" 59.65 76.05 78.5 74.42 4.97 155.77 22.6 102.35 11.07 14.34 273.12 578.3 39.38 215.56 5.02 325.4 17.19 42.77
"5494" "5237_X_MG_1540" 53.79 68.5 68.98 66.72 5.06 136.71 21.28 96.12 10.59 14.15 254.71 570.03 39.61 200.68 5.32 283.14 13.01 37.44
